sig_num_sap,sig_nom_bapteme,sig_capacite_totale,sig_cote_sol,sig_proprietaire,sig_gestionnaire,sig_annee_pose,indice_position,cellule_subnet,code_fonction,commentaire,centre_exploit,commune,adresse,precloca,coord_x,coord_y,gps_lat,gps_long,diponibilite,derctrl,proctrl,decompte,diamtre_trap,entreprise,entreprise_autre,implantation,acces,largeur,longueur,hauteur,alim_elec,mm_lien,stationnement,zf_nom,zone_delestage,ident,objectid,revetement,valide,nature,diam_nom,materiau,calorifuge
S00105101-B01,S00105101-B01,500,41.4,1014,1014,1900,1,,R,,,57093,,,580735.77117683,634237.28232133,50.51482941,3.39201984,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={34035399-3e25-428c-be8b-cd9fede5a1ed},,17,,BAT-85,85,X,,,,,
S00110201-B01,S00110201-B01,200,29.5,1014,1014,1900,1,,JH,,,57064,,,591354.05802112,634461.27367735,50.51799862,3.54161405,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f9110d4c-d1f9-4826-9143-127dc0f4b9b0},,17,,BAT-86,86,X,,,,,
S00110201-B02,S00110201-B02,20,,1014,1014,1900,1,,QH,,,57064,,,591378.20490579,634464.52016127,50.51804711,3.54198506,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6943e0a9-98d6-4b0d-ab2a-e11f87b3ef25},,17,,BAT-87,87,X,,,,,
S00214601-B01,002146-B01,,,1014,1014,1900,3,,,,,62100,,,738564.48191936,634528.95519804,50.5147404,5.61747677,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7e80ddc1-55d0-41b0-af21-5d3f959040d2},,6,,BAT-88,88,X,2023-03-09T00:00:00,,,,
S00234709-B01,002347-B49,,,1014,1014,1900,1,,,,,63046,,,762066.42217933,645002.79383603,50.60482562,5.95200138,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ccd1ac3e-367c-43cb-9813-92b154fcfcf2},,8,,BAT-89,89,X,2025-07-22T00:00:00,,,,
S00215401-B01,002154-B03,,,1014,1014,1900,4,,Q,,,62100,,,743416.3834491,631797.1084515,50.48945018,5.68520745,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c67c02af-882c-4e04-8a01-6ba105583960},,6,,BAT-90,90,X,2023-03-28T00:00:00,,,,
S00128101-B01,S00128101-B01,,,1014,1014,1900,4,,C,,,55040,,,628413.33905012,642013.04858334,50.58843427,4.06384196,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c29512ca-72db-4b06-8a48-42f8f35c9117},,16,,BAT-91,91,X,,,,,
S00128102-B01,S00128102-B01,,,1014,1014,1900,4,,c,,,55040,,,627578.52744316,642248.2250801,50.59050038,4.0520143,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ec1f5fcd-48ad-429b-bec2-74ab06f92f83},,16,,BAT-92,92,X,,,,,
S00127802-B01,S00127802-B01,,,1014,1014,1900,4,,C,,,55050,,,633826.65976108,638297.8918441,50.5552293,4.14047501,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={197c19cc-06c8-4ab3-9933-df1a3293a213},,16,,BAT-93,93,X,,,,,
S00127802-B02,S00127802-B02,,,1014,1014,1900,4,,C,,,55050,,,633839.16405848,638282.53530548,50.55506248,4.14058786,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e8ffe731-d5f9-49bf-a340-22444888316b},,16,,BAT-94,94,X,,,,,
S00291801-B01,002918-B01,,,1014,1014,1900,4,,,,,55050,,,636620.0828028,641447.80622587,50.58355756,4.17969168,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={eafe29ae-fbe5-4083-a153-5eabc2dde10d},,15,,BAT-96,96,X,,,,,
S00127701-B01,S00127701-B01,350,145.30000305,1014,1014,1900,3,,H,,,55050,,,635786.25887323,642274.62792462,50.59094566,4.16798266,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9d77f938-a97a-4867-bdf5-556ce29f686d},,15,,BAT-98,98,X,2024-04-04T00:00:00,,,,
S00105001-B01,S00105001-B01,180,26.4,1014,1014,1900,1,,JH,,,57093,,,582196.62545917,637089.61190007,50.54073265,3.41203465,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={39f5000c-fa30-4e88-b062-165b11660aed},,17,1,BAT-100,100,X,2021-08-26T00:00:00,,,,
S00100801-B01,S00100801-B01,,,1014,1014,1900,1,,,,,57003,,,585130.9555673,640246.30289786,50.56937203,3.45285891,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1b8431c5-2081-417e-b3dd-a847bb8855e7},,17,,BAT-101,101,X,,,,,
S00100201-B02,001002-B02,,,1014,1014,1900,1,,C,,,57081,,,589459.56347459,640547.31011009,50.57259123,3.51398811,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={0de9eba6-d37d-499e-990e-f4db5cb324c6},,17,1,BAT-102,102,X,,,,,
S00100601-B03,001006-B03,,,1014,1014,1900,1,,J,,,57003,,,584931.80917425,640968.34311783,50.57581111,3.45009087,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={89463ae4-1954-4139-a6ef-4c3ba121c899},,17,,BAT-103,103,X,,,,,
S00100101-B02,,1000,63.05,1014,1014,1900,1,,,,,57081,,,586798.31079365,641190.82738746,50.5780054,3.47632068,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d6a5fcce-f330-4e0a-9263-878bd1dd2588},,17,,BAT-105,105,X,2023-09-20T00:00:00,,,,
S00100501-B01,S00100501-B01,,,1014,1014,1900,1,,C,,,57081,,,590552.72518555,642061.69891935,50.5862668,3.52919515,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={0f103a6c-f922-4086-b2b8-d880d129f35b},,17,,BAT-109,109,X,,,,,
S00100901-B01,,,,1014,1014,1900,1,,Q,,,57081,,,577963.3314069,642779.80697997,50.59122624,3.35108486,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ec5ff57d-4663-4e4b-b05f-e69ca20532cc},,17,,BAT-110,110,X,,,,,
S00101301-B01,,400,80,1014,1014,1900,1,,R,,,57081,,,575592.29994035,642793.01374776,50.59112114,3.31781635,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={20b54b98-8856-48d7-ad09-295790853f15},,17,,BAT-111,111,X,,,,,
S00100901-B03,,5000,79,1014,1014,1900,1,,H,,,57081,,,577940.48636676,642842.51712102,50.59175184,3.35119769,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5b4c4ef5-d855-4c21-b683-cc121b266ac6},,17,,BAT-112,112,X,,,,,
S00100901-B04,,,,1014,1014,1900,1,,L,,,57081,,,577967.49484577,642831.13327539,50.59180369,3.35130815,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7a85fa08-6202-405c-90ac-dabc6b0ee1a9},,17,,BAT-113,113,X,,,,,
S00100502-B01,S00100502-B01,,,1014,1014,1900,1,,C,,,57081,,,590274.11044276,643196.03454726,50.59644883,3.52505374,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9ef1f24c-5c0e-464a-b9a5-166c50c9fb38},,17,,BAT-114,114,X,,,,,
S00155401-B01,S00155401-B01,,,1014,1014,1900,1,,J,,,92142,,,675170.36853779,631898.56728486,50.49725992,4.72347338,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8a2f482d-04ef-4061-9023-2f0bf6e0a922},,3,,BAT-115,115,X,,,,,
S00149401-B01,S00149401-B01,,,1014,1014,1900,1,,,,,92142,,,673052.37514435,632983.0643321,50.50713896,4.69361703,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={394a54d2-6e4d-4aef-a32f-3f777b797f9f},,3,,BAT-116,116,X,,,,,
S00147701-B01,,250,181.5,1014,1014,1900,1,,JH,,,92142,,,675178.65207994,633147.40694679,50.50849259,4.72360889,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={19d97faf-824c-441c-abfe-dd4d67ae6ed3},,3,,BAT-117,117,X,,,,,
S00134901-B01,S00134901-B01,200,183.1,1014,1014,1900,1,,R,,,92142,,,676204.66281676,636125.25175736,50.53521457,4.73832423,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={a461c497-8569-44dd-a4ec-558b641c4388},,3,,BAT-118,118,X,2025-01-15T00:00:00,,,,
S00143601-B01,S00143601-B01,300,171.5,1014,1014,1900,1,,KR,,,92142,,,673828.09821915,638350.38311636,50.55531799,4.70493623,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e264a30c-dfe5-4e63-aed2-2ab82c91dc3a},,12,,BAT-119,119,X,,,,,
S00153501-B01,,,,1014,1014,1900,1,,J,,,92142,,,673627.32429546,640081.97253273,50.57090893,4.70218783,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ffdd9a8f-d538-4581-90ed-1c65d9656b2d},,12,,BAT-120,120,X,2025-07-02T00:00:00,,,,
S00174101-B03,S00174101-B03,500,138,1014,1014,1900,1,,JQH,,,64034,,,699579.03305621,645451.56360629,50.61761524,5.06921217,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e45d1137-35f7-41f1-a1fe-9ba63bfe98e3},,5,,BAT-121,121,X,,,,,
S00147101-B01,,500,,1014,1014,1900,1,,JR,,,25122,,,685557.66320354,645804.1442357,50.62170532,4.87118236,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1ab27f3c-37bc-40fd-abc6-da661114920a},,5,,BAT-122,122,X,,,,,
S00156401-B01,S00156401-B01,600,158.85,1014,1014,1900,1,,R,,,25124,,,676167.74794445,647382.14054187,50.63638834,4.73861055,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b3ef8867-6bae-498b-8375-b521d257d6a4},,5,,BAT-124,124,X,,,,,
S00150101-B03,,,,1014,1014,1900,1,,A,,,25122,,,684475.00947219,649657.32336314,50.65648677,4.85625998,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ad4b22a5-7275-4bc7-90ce-d61631c723f5},,5,,BAT-126,126,X,,,,,
S00150101-B01,,100,,1014,1014,1900,1,,JH,,,25122,,,684525.71791846,649665.88289261,50.65660792,4.85693469,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b38dff12-4065-4dd9-b50f-756b0c371431},,5,,BAT-127,127,X,,,,,
S00173901-B01,S00173901-B01,1000,143.6499939,1014,1014,1900,1,,R,,,64034,,,699911.35820388,650700.54019327,50.66465103,5.07468768,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={49342f87-ca3f-48d0-866e-fa67d0eaecf2},,5,,BAT-128,128,X,,,,,
S00157301-B01,,180,,1014,1014,1900,1,,JH,,,25018,,,669977.85713847,650859.98555779,50.66800447,4.65125549,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b29a249d-974c-48cb-a363-d69f281caa54},,5,,BAT-129,129,X,,,,,
S00168302-B01,,150,155,1014,1014,1900,1,,JR,,,92035,,,688491.53987626,641822.14210012,50.58574268,4.91222943,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={fe363b4d-c1ae-4cb0-8fed-6299ccddbdfe},,5,,BAT-130,130,X,2023-10-04T00:00:00,,,,
S00177401-B01,S00177401-B01,10,,1014,1014,1900,4,,H,,,92003,,,695996.6598807,631714.06042595,50.49439206,5.01692096,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={22060e79-bd5e-4bee-8f88-0296fc3b6e0b},,5,,BAT-131,131,X,,,,,
001740-B01,,160,144.86000061,1014,1014,1900,1,,,,,64034,,,699698.50131574,651510.56294159,50.67197463,5.07180476,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5702484f-04ff-4179-83fd-588b87f4d1db},,5,,BAT-132,132,X,,,,,
S00136901-B01,S00136901-B01,250,,1014,1014,1900,1,,LR,,,25018,,,674163.09810023,652231.48112521,50.68011172,4.71056115,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f561c8dd-254d-4613-a144-f0db9cafe4bf},,5,,BAT-133,133,X,,,,,
S00174401-B01,S00174401-B01,300,,1014,1014,1900,1,,R,,,64034,,,704344.60046124,652718.58397835,50.68240393,5.13769526,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c5db4be8-2bcf-4ee2-ad24-13ddef23e47a},,5,,BAT-135,135,X,,,,,
S00174601-B04,S00174601-B04,500,87.4,1014,1014,1900,1,,JQH,,,25120,,,694415.55907435,652719.83677174,50.68325654,4.99726952,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b51ce45b-1859-49eb-865c-13ccede04367},,5,,BAT-136,136,X,,,,,
S00174901-B01,S00174901-B01,,,1014,1014,1900,1,,H,,,25018,,,673096.05535502,653099.50584752,50.68797445,4.69540102,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={0ec45a04-0ae2-4065-bf75-bd2e1eb66ec3},,5,,BAT-137,137,X,,,,,
S00175801-B01,S00175801-B01,200,143.30999756,1014,1014,1900,1,,R,,,25043,,,679547.95200588,653167.89754979,50.68826178,4.78687231,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={82fb04f9-d6dd-4980-a587-45063e31582c},,5,,BAT-138,138,X,,,,,
S00286901-B01,S00286901-B01,,,1014,1014,1900,1,,,,,25048,,,681963.82179153,654073.69607531,50.69624539,4.82079023,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c624945e-4d43-4969-a29f-b572c603cdc2},,5,,BAT-139,139,X,,,,,
S00135601-B01,,80,,1014,1014,1900,1,,LH,,,25018,,,671620.91047933,654219.61696094,50.69810151,4.67473218,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={74674b16-182d-43de-b23a-4e34f0a597ee},,5,,BAT-140,140,X,,,,,
S00173801-B01,S00173801-B01,300,115,1014,1014,1900,1,,,,,25091,,,660146.21376327,655107.08896328,50.70637125,4.51235166,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e7fef724-aada-4e7f-a27b-0f3d5a231658},,11,,BAT-142,142,X,,,,,
S00311741-B01,,2000,133.19999695,1014,1014,1900,1,,H,,,25037,,,675854.28427546,655600.14075563,50.71040744,4.73469571,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c7947e76-3c2d-47d7-bb05-9690c18d1b28},,5,,BAT-145,145,X,2025-06-23T00:00:00,,,,
S00146101-B01,S00146101-B01,770,117.5,1014,1014,1900,1,,R,,,25048,,,687171.17232097,656536.05475318,50.71808557,4.89504062,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={67c2a8bd-9416-45ae-94ba-8ae554273776},,5,,BAT-147,147,X,,,,,
S00147001-B01,S00147001-B01,400,125.30000305,1014,1014,1900,1,,R,,,25048,,,682486.76445395,656592.38783784,50.71888019,4.82877175,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={cdac417a-549d-47ca-b0a6-925eac975e50},,5,,BAT-148,148,X,,,,,
S00144801-B01,S00144801-B01,28,,1014,1014,1900,1,,R,,,25037,,,674979.30853928,656673.28533887,50.72001741,4.72245855,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={28c924eb-d85b-4be5-a953-d441b3e4264e},,5,,BAT-149,149,X,,,,,
S00287101-B02,002871-B02,,,1014,1014,1900,1,,c,,,25091,,,662575.68902098,657539.64297991,50.72825193,4.54683135,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={15da7f8e-5fa0-4360-b55f-3df2b2d63654},,11,,BAT-151,151,X,,,,,
S00143401-B01,,,,1014,1014,1900,1,,KH,,,25037,,,669736.92618877,658073.20626454,50.73282466,4.64828613,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={30d49acd-ce22-4a26-8d12-c20fadd332b8},,5,,BAT-152,152,X,,,,,
S00287201-B02,002872-B02,,,1014,1014,1900,1,,J,,,25037,,,674066.11506834,658441.74505047,50.73598763,4.70952935,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={597ae3e0-2f06-4609-9c5f-9bfc7af8438e},,5,,BAT-153,153,X,,,,,
S00147501-B01,,,,1014,1014,1900,4,,J,,,25018,,,674567.7305899,652716.68147567,50.68448092,4.71630499,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1fe88f59-e9b3-4620-8097-f8a218a2d777},,5,,BAT-154,154,X,,,,,
S00287701-B01,002877-B01,,,1014,1014,1900,1,,B,,,25018,,,672007.34345709,651752.72282792,50.67595024,4.6800404,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={efa4f7e5-7697-440a-bc1f-af4208347606},,5,,BAT-155,155,X,,,,,
S00149601-B01,S00149601-B01,,,1014,1014,1900,1,,L,,,25048,,,682595.09548892,659186.23400418,50.74222347,4.83051357,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={029cc041-0042-47fd-b2e0-94279c637d6f},,5,,BAT-156,156,X,,,,,
S00287302-B01,002873-B02,,,1014,1014,1900,1,,C,,,25037,,,670682.50721576,659624.25572036,50.74672989,4.66176972,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3fe228f7-a72c-4363-b769-bd7d10bd192e},,5,,BAT-157,157,X,,,,,
S00287601-B01,002876-B01,,,1014,1014,1900,4,,A,,,25048,,,685115.92554476,659780.83992627,50.74744489,4.8662784,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={830d6105-1bee-45ca-8458-6f189ddc6a7a},,5,,BAT-158,158,X,,,,,
S00154301-B01,S00154301-B01,400,59.8,1014,1014,1900,1,,H,,,25048,,,685245.16704104,660069.61362185,50.74998836,4.86814349,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c47c07a9-e32b-4c89-9b88-71a9359f4f15},,5,,BAT-159,159,X,,,,,
S00133701-B01,S00133701-B01,31,,1014,1014,1900,1,,KH,,,25037,,,670954.14254277,660416.18377292,50.75382366,4.66562028,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3440eddb-3b5c-4496-bd06-4777d7252548},,5,,BAT-160,160,X,,,,,
S00287401-B01,002874-B02,,,1014,1014,1900,1,,c,,,25118,,,693662.71388661,660732.09514783,50.75532124,4.98746436,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={85ac4758-73fa-4a6b-9d07-26d5f049f0c8},,5,,BAT-161,161,X,,,,,
S00107001-B02,S00107001-B02,,,1014,1014,1900,1,,J,,,,,,596595.32002187,649572.73724571,50.65435893,3.61331787,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={4b3312d4-f212-4741-a09a-36a3d7617334},,17,,BAT-163,163,X,,,,,
S00107001-B03,S00107001-B03,200,39.27999878,1014,1014,1900,2,,H,,,51065,,,596578.71269509,649587.62130212,50.65451282,3.61320242,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9bd74cdc-602c-4c13-90e6-1059b0980d7b},,17,,BAT-164,164,X,,,,,
S00103901-B01,S00103901-B01,800,75.5,1014,1014,1900,1,,R,,,51004,,,606912.29560583,650837.98536952,50.66654252,3.75918579,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b594c544-0d31-452c-9c97-cadb2586556a},,16,,BAT-165,165,X,,,,,
S00103701-B01,S00103701-B01,1500,64,1014,1014,1900,1,,,,,51004,,,614951.52130211,651246.01675008,50.67076667,3.87289966,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2952a30b-b8ec-4440-8e65-40a65b9aafda},,16,,BAT-166,166,X,,,,,
S00103702-B01,,150,63.5,1014,1014,1900,1,,,,,51004,,,614913.92715101,651274.8507455,50.67101577,3.87236442,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={21e915ea-95b7-41e5-9ef9-5bbb64f18727},,16,,BAT-167,167,X,,,,,
S00296301-B01,002963-B01,150,,1014,1014,1900,1,,H,,,51068,,,616789.68774693,652444.08302819,50.68164785,3.89880365,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={528d1de1-38e8-48e5-b4d0-60fc83d4df6e},,16,,BAT-168,168,X,,,,,
S00106901-B01,S00106901-B01,400,90.90000153,1014,1014,1900,1,,LH,,,51065,,,596167.43049991,652468.7711402,50.68032004,3.60697356,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1eace490-a9c7-4c21-a33f-236ce2a3295d},,17,,BAT-169,169,X,,,,,
S00106501-B01,,200,82.40000153,1014,1014,1900,1,,R,,,51067,,,628782.69318927,653251.09802949,50.6894418,4.06841959,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d7289b5b-1ed4-4171-84b9-b9e7a240c6f6},,16,,BAT-170,170,X,,,,,
S00107101-B01,S00107101-B01,400,90.72,1014,1014,1900,1,,H,,,51065,,,594746.2057677,653511.99767671,50.6896087,3.58672232,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5bf98e57-d1d8-44e8-b2d0-7a697ca0a2a2},,17,,BAT-171,171,X,,,,,
S00121001-B01,001210-B01,,,1014,1014,1900,4,,K,,,25015,,,643360.4000321,653101.14131406,50.68844505,4.27473799,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2fb06a62-3eed-433e-9b21-8c3913e36a5b},,15,,BAT-172,172,X,,,,,
S00127901-B01,S00127901-B01,350,125,1014,1014,1900,1,,R,,,55050,,,637798.07059412,637853.43642716,50.55125492,4.1964932,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={827a3c32-832d-454e-bd59-5a8acd512671},,15,,BAT-173,173,X,2024-05-24T00:00:00,,,,
S00118601-B01,001186-B01,,,1014,1014,1900,1,,v,,,55085,,,644887.21564405,640138.00564108,50.57193408,4.29650204,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={67fbaf3c-eda7-4306-aa25-20a77232530b},,15,,BAT-174,174,X,,,,,
S00111201-B01,S00111201-B01,150,65.75,1014,1014,1900,1,,H,,,,,,602112.82122121,631425.66301437,50.491699,3.69381338,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c4685239-bc11-4403-94c1-c9e44d6f107a},,14,,BAT-175,175,X,2021-02-18T00:00:00,,,,
S00107502-B01,S00107502-B01,,,1014,1014,1900,1,,c,,,53044,,,615452.15357758,634492.0538882,50.52022769,3.88148906,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c5c98a3c-3cba-4d52-9024-b31c29b0c158},,14,,BAT-176,176,X,,,,,
S00107501-B03,S00107501-B03,,,1014,1014,1900,1,,C,,,53044,,,615236.76699856,634622.75280881,50.52136657,3.87846149,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={273cbc70-6515-4d66-afaf-1bf4e010faf5},,14,,BAT-177,177,X,,,,,
