objectid,type,code_eunis,travauxbiodivdebut,travauxbiodivfin,ident,ventesdebois,commune,num_sap,nom_sap,num_sap_anc,fiabilite,statut,observation,proprietaire,gestionnaire,natura2000code,natura2000nom,nom_agent_n2000,tel_agent_n2000,canton_dnf,triage_dnf,tel_canton_dnf,agent_dnf,tel_agent_dnf,gps_lat,gps_long,symbo,gestiondiff,complet,travauxbiodiversite,regime_forestier,tonte,fauchage_cla,fauchage_tar,haie,surface_etan,debrousaillement,plandeau,desherbage,demoussage,clotureconf1,cloturenconf1,portailconf,clotureconf2,clotureconf3,portailnconf,cloturenconf2,cloturenconf3,plantation,fosseterre,fossebeton,caniveau,avaloir,panneaupv,refplan,debroussaillement_tar,plandeautechnique,degagementcloture,deneigement,salage,mm_lien
21959,PPR,,,,TER-2925,,Momignies,001499-T02,MOMIGNIES T PUITS,001499-T02,5,regul,,,,,,,,CHI,MOMIGNIES,,,,,,PPR_autre,,,,,,,36.93,,,,,,225,,,,,,,,,,,,256,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C0A23FD3-D3AF-42B4-8DF0-B3B461B8F029}
21961,PPR,,,,TER-2927,,Les Bons Villers,S00157607,VILLERS PERWIN T C3,001576-T07,5,regul,,,,,,,,NIV,PONT A CELLES,,,,,,PPR_autre,,,,,1350,,,,,,,,142,,,,,,,,,,,,,4,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E5A4AA4C-888F-4903-9998-A35CE922753B}
21962,PPR,,,,TER-2928,,Wanze,S00232401,WANZE BAS-O,002324-T01,5,regul,,,,,,,,LIE,HUY,,,,,,PPR_autre,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CCA325D3-E723-49BC-B6AB-E1C4AA1301FB}
21964,PPR,,,,TER-2929,,Tournai,S00272801,TOURNAI P7,002728-T01,5,regul,"P5379/8/5379/102/1-1-Autre feuillu, mélange av. feuillus âges multipl (FD 27m²);-0- ( 35m²);P5379/8/5379/102/1-1-Autre feuillu, mélange av. feuillus âges multipl (FD 27m²);-0- ( 35m²)",,,,,,,MON,TOURNAI SUD,,,,,,PPR_autre,,,,,,,,,,,,,800,,,,,,,,,,,,6,2,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={B25B161E-C70B-44A0-8F48-18A8590FDA64}
21965,PPR,,,,TER-2931,,Cerfontaine,S00154401,SAINTE-ANNE,001544-T01,4,regul,,,,,,,,COU,SENZEILLES,,,,,,PPR_autre,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E6FBA66F-CF22-41FC-BE76-CA8AF78C0AF2}
21967,PPR,,,,TER-2933,,Frasnes-lez-Anvaing,S00107101,ANVAING,001071-T01,5,regul,,,,,,,,MON,FRASNES LEZ ANVAING,,,,,,PPR_autre,,,,,1600,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A79E9763-B3DD-43A4-9D5B-2BF61078C8E8}
21968,PPR,,,,TER-2934,,Jurbise,S00108202,ERBAUT PE,,5,regul,,,,,,,,MON,JURBISE,,,,,,PPR_autre,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1E105E9C-DCA6-48ED-AEDB-FC85991FFDE1}
21969,PPR,,,,TER-2935,,Jurbise,S00107502,ERBAUT-HERCHIES PUITS 2,001075-T02,5,regul,,,,,,,,MON,JURBISE,,,,,,PPR_autre,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9678F1FB-5838-4D78-B3E8-F93C184E8C2F}
21970,PPR,,,,TER-2936,,Aywaille,S00179001,AYWAILLE CHALET,001790-T01,5,regul,,1014,1014,,,,,AYW,AYWAILLE,,,,,,PPR_SWDE,,,,,,22.56,,,,,,,170,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={2D1479A4-59D7-42E8-8FC4-5847A817CBD7}
21971,PPR,,,,TER-2937,,Chaumont-Gistoux,002877-T01,CHAUMONT GISTOUX OCQUIERE T,,5,regul,,,,BE31007,Vallée du Train,,,NIV,CHAUMONT GISTOUX,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={FAC85641-C975-472C-B500-817EAC028FE1}
21972,PPR,,,,TER-2938,,Antoing,001020-T07,ANTOING-ADD T CV 21,001020-T07,5,regul,,,,,,,,MON,TOURNAI SUD,,,,,,PPR_autre,,,,,,,,,,0.3,,,10,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={88105A00-6B9C-4C4B-B9BC-EA35CFD6DBFD}
21973,IND,,,,TER-2940,,Walcourt,S00158701,YVES-GOMEZÉE G2,001587-T01,5,regul,"P5379/4/5379/22/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 21m²);P5379/4/5379/22/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 21m²)",,,,,,,PHI,CLERMONT,,,,,,IND_autre,,,,,,43.26,,,,,,,108,,,,,,,,,,,115,56,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C54B9493-A93A-4F66-AB4B-5B2318971AE8}
21977,PPR,,,,TER-2960,,Namur,001666-T03,DAVE UP T  R100 DAVE BAS,001666-T03,5,regul,,,,,,,,NAM,NANINNE,,,,,,PPR_autre,,,,,,,64.84,,,,,300,,,,,,,,,,,,300,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={311C1A0D-6B6E-44B3-8372-DBC0251FFE82}
21978,PPR,,,,TER-2993,,Jodoigne,S00147001,LATHUY CE,001470-T01,5,regul,,,,,,,,NIV,JODOIGNE,,,,,,PPR_autre,,,,,,12.66,,,,,,100,130,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={17DB71EF-E086-42FA-ACF6-DE4A371A8E4C}
21979,PPR,,,,TER-2945,,Houffalize,002422-T03,VISSOULE T COWAN D,002422-T04,5,regul,CREER AVEC CAPAKEY,1014,1014,,,,,VIE,HOUFFALIZE,,,,,,PPR_SWDE,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A17E1437-C0BC-4BA7-BF36-776EC7C9B1E3}
21980,PPR,,,,TER-2946,,Havelange,S00164402,EVELETTE UP R100 RTE. HAVEL.,001644-T02,5,regul,,,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={391534E6-1642-43A5-818D-B85B0D9815B7}
21982,PPR,,,,TER-2948,,Walcourt,S00138101,CREVE COEUR,001381-T01,5,regul,"P5379/4/5379/23/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 5m²);P5379/4/5379/23/3-9-Construction rurale ( 1m²);P5379/4/5379/23/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 5m",,,,,,,PHI,SAINT AUBIN,,,,,,PPR_autre,,,,,,,,,,8.13,,,487,,,,,,,,,,,,56,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={997387AA-D7C7-435D-8D44-69593159A8A7}
21983,PPR,,,,TER-2949,,Sainte-Ode,S00256101,TILLET GÉRIMONT,002561-T01,5,regul,,,,,,,,NAS,SAINTE-ODE,,,,,,PPR_autre,,,,,,2.5,,,,,,,35,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={397AAF04-648F-45B9-8F80-8C5C87A6CF0F}
21985,PPR,,,,TER-2951,,Nivelles,S00118802,BAULERS  G2,001188-T02,5,regul,,,,,,,,NIV,GENAPPE,,,,,,PPR_autre,,,,,,,50.77,,,,,,127,,,,,,,,,,,106,6.5,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1EDDED50-D60D-489A-9DE2-EF0109D57074}
21987,PPR,,,,TER-2953,,Florennes,S00150501,MORIALMÉ,001505-T01,5,regul,"P5379/4/5379/24/1-1-Autre feuillu, mélange av. feuillus âges multipl (FD 21m²);P5379/4/5379/24/1-1-Autre feuillu, mélange av. feuillus âges multipl (FD 21m²)",,,,,,,PHI,SAINT AUBIN,,,,,,PPR_autre,,,,,4177,32.08,,,,,,,607,,,,,,,,,,120,503,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={55A4528C-6E5F-4EF2-97FB-341770A6D6A2}
21988,PPR,,,,TER-2954,,Vielsalm,002282-T01,VIELSALM ENNAL T D1/R,002282-T01,5,regul,,,,BE34019,Ennal et Grand Fond,,,VIE,MONT-LE-SOIE,,,,,,PPR_autre,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8CEB2C58-CB6C-4536-B14D-DF804CE429ED}
21989,PPR,,,,TER-2955,,Le Roeulx,S00126101,RV DE GOTTIGNIES,001261-T01,5,regul,,,,,,,,NIV,SOIGNIES,,,,,,PPR_autre,,,,,537,,,,,2.42,,,15,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9A87EFF4-E4FA-4B47-B620-EB43A6570EF8}
21992,PPR,,,,TER-2958,,Ohey,S00170901,OHEY LT T CE300,001709-T01,5,regul,,,,,,,,NAM,OHEY,,,,,,PPR_autre,,,,,677,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A5582D64-C992-4CFF-B5D9-6C5BB7F4E5CF}
21994,PPR,,,,TER-2961,,Charleroi,S00158301,WARMONCEAU CE,001583-T01,5,regul,,,,,,,,NIV,FLEURUS,,,,,,PPR_autre,,,,,,,,,,7.2,,,48,,,,,,,,,,,12,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={7B16810F-8B90-43AE-B79A-3D1AC2FD46CC}
21995,PPR,,,,TER-2962,,Silly,002963-T01,HELLEBECQ RV T,002963-T01,5,regul,,,,,,,,NIV,ENGHIEN,,,,,,PPR_autre,,,,,,,,,,10.5,,,30,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1C3FE052-778A-4092-86BE-7A21BE920006}
21996,PPR,,,,TER-2963,,Namur,S00166501,BEEZ-MLD UP PUITS STSP+CHT BEEZ MLD,001665-T01,5,regul,,,,,,,,NAM,MARCHE-LES-DAMES,,,,,,PPR_autre,,,,,12000,,184.86,,,,,,2277,,,,,,,,,3,,,7,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A7A41A8C-EC7D-4519-ADB4-F581E18A9BDE}
21999,IND,,,,TER-2966,,Lobbes,S00151501,LOBBES ND CHARMES,001515-T01,5,regul,,,,,,,,THU,WAIBES,,,,,,IND_autre,,,,,,,147,,,,,,802,,,,,,,,,,,265,,6,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={D80B0D2A-4407-46E5-B043-B2C4E3865261}
22000,PPR,,,,TER-2967,,Seneffe,S00118504,SENEFFE T SP RV CE,001185-T04,5,regul,,,,,,,,NIV,CHAPELLE LEZ HERLAIM,,,,,,PPR_autre,,,,,,,,,,4.2,,,28,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={63C0F99A-8F93-4C5D-8F9E-2F63BB4176CE}
22001,PPR,,,,TER-2968,,Celles,S00105201,CELLES,001052-T01,5,regul,P5379/8/5379/106/1-1-Peupleraie (PE 11m²);P5379/8/5379/106/1-1-Peupleraie (PE 11m²),,,,,,,MON,TOURNAI NORD,,,,,,PPR_autre,,,,,1109,,78.2,,,6.26,,,60,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={62BD97B4-AED6-4DCC-8290-744E6680B294}
22004,PPR,,,,TER-2971,,Rendeux,S00248501,RENDEUX HAUT,,5,regul,,,,,,,,LAR,RENDEUX,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C1234E9F-C18B-470B-9D50-1397EF038DAA}
22006,PPR,,,,TER-2973,,Walcourt,S00141401,FAIROUL F3,001414-T01,5,regul,"P5379/4/5379/21/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 5m²);P5379/4/5379/21/2-1-Autre feuillu, mélange av. feuillus âges multipl (FD 5m²)",,,,,,,PHI,THY-LE-CHÂTEAU,,,,,,PPR_autre,,,,,,,,,,24.6,,1120,112,,,,,,,,,,,75,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={FDD10D39-49F0-4411-BBE6-8CD4C7FB610E}
22007,PPR,,,,TER-2974,,Tournai,S00100901,PIC AU VENT,001009-T01,5,regul,,,,,,,,MON,TOURNAI SUD,,,,,,PPR_autre,,,,,0,,211,,,,,,385,,,,,,,,,,,,27,6,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6B4226A4-A2C7-4F9E-B1FE-8BE5D7A32D82}
22008,PPR,,,,TER-2975,,Vaux-sur-Sûre,002430-T01,BERCHEUX T SOURCES MERLIEU D,002430-T01,5,regul,,,,,,,,NEU,VAUX SUR SURE,,,,,,PPR_autre,,,,,,,,,,192.45,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={83A8B9B0-0E43-4B87-B2E6-8B5231A5A0BA}
22009,PPR,,,,TER-2976,,Jodoigne,002876-T01,SAINT REMY T,,5,regul,,,,,,,,NIV,JODOIGNE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={91277B52-DC82-4F90-862A-289A68812EEA}
22010,PPR,,,,TER-2977,,Couvin,001541-T01,RY DE ROME T,001541-T01,5,regul,,,,BE35031,Bassin ardennais de l'Eau Noire,,,COU,PETIGNY,,,,,,PPR_autre,,,,,4533,,,,,700,,,3057,,,,,,,,,23.66,,481,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BAEC4A28-7151-4FE5-B02F-5E9680C16607}
22011,PPR,,,,TER-2978,,Paliseul,002618-T02,LES SOQUETTES T D,002618-T02,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,69.35,69.35,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={47DEFFE3-7B5D-49E6-8A2D-EDB6B4389781}
22012,PPR,,,,TER-2979,,Jodoigne,S00149801,MOLEMBAIS SP,001498-T01,5,regul,,,,,,,,NIV,JODOIGNE,,,,,,PPR_autre,,,,,,,,,,54,,,3,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={06543C00-2D3F-47A6-977C-FAC60A9F59C6}
22013,PPR,,,,TER-2980,,Durbuy,002439-T01,LA CRESSONNIÈRE T E1+R20+SP,002439-T01,5,regul,,,,,,,,MAR,TOHOGNE,,,,,,PPR_autre,,,,,,8,,,,,,,15,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={394AE655-4B38-4293-95FD-D78588809BE0}
22014,PPR,,,,TER-2981,,Ecaussinnes,002918-T01,ECAUSSINES ANC SP T,,5,regul,,,,,,,,NIV,SOIGNIES,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={628410DF-F816-4FA1-B797-7D6CD54E36DB}
22015,PPR,,,,TER-2982,,Paliseul,002628-T01,WAILLIMONT T ST+R+SP,002628-T01,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,160,160,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1891DAF1-F9A2-41D8-9646-6668B11B489C}
22018,PPR,,,,TER-2985,,Lierneux,S00196901,LIERNEUX FANGE COLAS,001969-T01,5,regul,,,,,,,,VIE,ARBREFONTAINE,,,,,,PPR_autre,,,,,,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CC9394B5-0DE3-4447-B2F0-4D2268B09623}
22019,PPR,,,,TER-2986,,Baelen,001813-T01,"BAELEN HOEVEL T PZ1,2,3,4/G1",001813-T01,5,regul,,,,,,,,VER,BRAND,,,,,,PPR_autre,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={0BFB0F65-FA18-4F7A-AAC4-F81A7BB9CF76}
22021,PPR,,,,TER-2988,,Boussu,S00124406,HORNU P4,001244-T06,5,regul,,,,,,,,MON,HENSIES,,,,,,PPR_autre,,,,,1000,,,,,,,112.5,22.5,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BE3B1872-37BE-4901-8D93-4335AE4F2F0C}
22023,PPR,,,,TER-2990,,Namur,001722-T01,NANINNE LT T R100+HYDROPHORE,001722-T01,5,regul,,,,,,,,NAM,NANINNE,,,,,,PPR_autre,,,,,646,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BA1A38EB-4CEE-4392-929C-6264DF5F6180}
22025,PPR,,,,TER-2992,,Florenville,S00259802,FONDS DES SAULX T PRÉPOMPAGE 2,002598-T02,5,regul,,,,,,,,FLO,CHASSEPIERRE,,,,,,PPR_autre,,,,,,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C1BA3B9F-91AA-4CC1-9FD0-3FD7E6ED00B7}
22026,PPR,,,,TER-2994,,Mettet,001548-T01,SAUVEGARDE T,001548-T01,5,regul,,,,,,,,PHI,STAVE,,,,,,PPR_autre,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BB551D74-35DE-4FDC-B02A-F8E135E631BF}
22027,PPR,,,,TER-2995,,Namur,001703-T05,FLAWINNE LT T CE1500 SUARLÉE,001703-T05,5,regul,,,,,,,,NAM,LA VECQUÉE,,,,,,PPR_autre,,,,,,,52,,,,,,284,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={97C98ED5-1BA0-44FD-9BA9-CD8C7CD046A0}
22028,PPR,,,,TER-2996,,Aywaille,S00179301,AYWAILLE HARZE CE1,001793-T01,5,regul,,,,,,,,AYW,AYWAILLE,,,,,,PPR_autre,,,,,,18,,,,20,,129,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={94E2D4ED-B2F3-450E-A39A-8F2AFBEB3797}
22029,PPR,,,,TER-2997,,Gesves,001659-T03,HOUYOUX UP T R500+SP+G1,001659-T03,5,regul,,,,BE35005,Bassin du Samson,,,NAM,GESVES,,,,,,PPR_autre,,,,,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CC9167E2-0BA2-4976-9863-86591776F530}
22032,PPR,,,,TER-3000,,Chièvres,S00105501,CHIEVRES CE,001055-T01,5,regul,,,,,,,,MON,CHIEVRES,,,,,,PPR_autre,,,,,555,,,,,,,20,70,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={29390A30-F18F-4353-B1D6-A6ED5116F208}
22033,PPR,,,,TER-3001,,Ferrières,001886-T01,FERRIERES SAINT-ROCH T RT100,001886-T01,5,regul,,,,,,,,AYW,HARZÉ,,,,,,PPR_autre,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={EE8D136F-DEFD-41C0-9294-172E134E7A9F}
22034,PPR,,,,TER-3002,,Paliseul,002634-T02,LES FOUQUEUSES T D1,,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={85B7FA46-51CD-48D1-B6EC-47D550691B72}
22035,IND,,,,TER-3003,,Arlon,S00264202,FOUCHES T CE,002642-T02,5,regul,,,,BE34057,Marais de la Haute-Semois et Bois de Heinsch,,,ARL,ARLON,,,,,,IND_autre,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={D8DE365D-F48B-40ED-B7F5-849CC9528B4F}
22036,PPR,,,,TER-3004,,Namur,001686-T02,JAMBES LT T CE300 ERPENT,001686-T02,5,regul,,,,,,,,NAM,NANINNE,,,,,,PPR_autre,,,,,900,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6FFA2574-248F-4093-923C-FEC40F6EC9ED}
22039,PPR,,,,TER-3007,,Châtelet,S00136801,CHATELINEAU N°8 CE,001368-T01,5,regul,,,,,,,,NIV,FLEURUS,,,,,,PPR_autre,,,,,480,,,,,,,45,25,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={653E503B-ED4A-4328-99A2-1A2180F51378}
22040,PPR,,,,TER-3008,,Honnelles,S00125701,CE D'ERQUENNES,001257-T01,5,regul,,,,,,,,MON,DOUR,,,,,,PPR_autre,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4570CE57-4FD2-439E-9113-D31B4A956866}
22043,PPR,,,,TER-3010,,Erquelinnes,S00121701,GRAND-RENG,001217-T01,5,regul,,,,,,,,THU,LA HAUTE SAMBRE,,,,,,PPR_autre,,,,,3050,,,,,8.44,,,23,,,,,,,,,,,269,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={250F5309-89FB-4656-A653-BC099F1D406E}
22045,PPR,,,,TER-3012,,Arlon,S00264301,FRASSEM T R50+SP,002643-T01,5,regul,P5379/2/5379/903/1-0-Eau stagnante ( 1m²);P5379/2/5379/903/1-0-Eau stagnante ( 1m²),,,,,,,ARL,ARLON,,,,,,PPR_autre,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E37C9BEE-23B8-4A03-9C87-CA29FB370B1F}
22046,PPR,,,,TER-3013,,Pepinster,S00206101,PEPINSTER GRAND FONTAINE T G/R,002061-T01,5,regul,,,,,,,,VER,LA VESDRE,,,,,,PPR_autre,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={0DE10191-285D-45E9-BDCF-94B64734F9B7}
22047,PPR,,,,TER-3014,,Ham-sur-Heure-Nalinnes,002999-T01,NALINNES - BOIS PLANTE T,002999-T01,5,regul,P5379/1/5379/4/1-1-Taillis-sous-futaie (FD 58m²);P5379/1/5379/4/1-1-Taillis-sous-futaie (FD 58m²),,,,,,,THU,NALINNES,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CB65DEA9-D8C8-427D-8297-19093DB80783}
22048,PPR,,,,TER-3015,,La Roche-en-Ardenne,002510-T01,BERISMENIL T D1,,5,regul,,,,,,,,LAR,BÉRISMENIL,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={94F8F26D-E824-461F-9DF1-6DA057E1DF75}
22049,DS,,,,TER-3016,,Soignies,S00112002,NEUFVILLES PLANTIN CE,,5,regul,,,,,,,,NIV,SOIGNIES,,,,,,DS_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={406D5086-7E1E-4EDB-82B2-F5438221EF03}
